Time     Altitude  Dwnrg Dst    Stage     Mass           TWR     Throt      AZ(cmd)     HOR AOA      Pitch   Vert AOA       Orbvel		   Incl       Ecctr
501.14       125.2586     1495.07      3    84470.6192    0       69.2    124.7154    0    0.8629    0       7851.5568      40.0012    0.0158
501.5       125.3012     1497.72      3    84470.6192    0       69.2    124.7234    0    0.863    0       7851.5039      40.0012    0.0158
501.86       125.3437     1500.36      3    84470.6192    0       69.2    124.7313    0    0.8631    0       7851.482      40.0012    0.0158
502.22       125.3864     1503.01      3    84469.2154    0       69.2    124.7393    0    0.8633    0       7851.4797      40.0012    0.0158
502.58       125.429     1505.65      3    84467.4072    0       69.2    124.7473    0    0.8636    0       7851.4773      40.0012    0.0158
502.94       125.4716     1508.3      3    84465.5991    0       69.2    124.7552    0    0.8639    0       7851.4749      40.0012    0.0158
503.3       125.5142     1510.94      3    84463.7909    0       69.2    124.7632    0    0.8641    0       7851.4669      40.0012    0.0158
503.66       125.5569     1513.59      3    84462.4863    0       69.2    124.7711    0    0.8644    0       7851.414      40.0012    0.0158
504.02       125.5995     1516.23      3    84462.4863    0       69.2    124.779    0    0.8645    0       7851.3611      40.0012    0.0158
504.38       125.6421     1518.88      3    84462.4863    0       69.2    124.7869    0    0.8646    0       7851.3083      40.0012    0.0158
504.74       125.6848     1521.52      3    84462.4863    0       69.2    124.7949    0    0.8647    0       7851.2554      40.0012    0.0158
505.1       125.7274     1524.17      3    84462.4863    0       69.2    124.8028    0    0.8649    0       7851.2026      40.0012    0.0158
505.46       125.7701     1526.81      3    84462.4863    0       69.2    124.8107    0    0.865    0       7851.1497      40.0012    0.0158
505.82       125.8128     1529.46      3    84462.4863    0       69.2    124.8185    0    0.8651    0       7851.0969      40.0012    0.0158
506.18       125.8555     1532.1      3    84462.4863    0       69.2    124.8264    0    0.8652    0       7851.044      40.0012    0.0158
506.54       125.8981     1534.75      3    84462.4863    0       69.2    124.8343    0    0.8653    0       7850.9912      40.0012    0.0158
506.9       125.9408     1537.39      3    84462.4863    0       69.2    124.8422    0    0.8654    0       7850.9383      40.0012    0.0158
507.26       125.9835     1540.04      3    84462.4863    0       69.2    124.85    0    0.8656    0       7850.8855      40.0012    0.0158
507.62       126.0262     1542.68      3    84462.4863    0       69.2    124.8579    0    0.8657    0       7850.8327      40.0012    0.0158
507.98       126.0689     1545.33      3    84462.4863    0       69.2    124.8657    0    0.8658    0       7850.7798      40.0012    0.0158
508.34       126.1116     1547.97      3    84462.4863    0       69.2    124.8736    0    0.8659    0       7850.727      40.0012    0.0158
508.7       126.1543     1550.61      3    84462.4863    0       69.2    124.8814    0    0.866    0       7850.6742      40.0012    0.0158
509.06       126.197     1553.26      3    84462.4863    0       69.2    124.8893    0    0.8661    0       7850.6213      40.0012    0.0158
509.42       126.2398     1555.9      3    84462.4863    0       69.2    124.8971    0    0.8662    0       7850.5685      40.0012    0.0158
509.78       126.2825     1558.55      3    84462.4863    0       69.2    124.9049    0    0.8664    0       7850.5157      40.0012    0.0158
510.14       126.3252     1561.19      3    84462.4863    0       69.2    124.9127    0    0.8665    0       7850.4628      40.0012    0.0158
510.5       126.368     1563.84      3    84462.4863    0       69.2    124.9205    0    0.8666    0       7850.41      40.0012    0.0158
510.86       126.4107     1566.48      3    84462.4863    0       69.2    124.9283    0    0.8667    0       7850.3572      40.0012    0.0158
511.22       126.4535     1569.12      3    84462.4863    0       69.2    124.9361    0    0.8668    0       7850.3044      40.0012    0.0158
511.58       126.4962     1571.77      3    84462.4863    0       69.2    124.9439    0    0.8669    0       7850.2515      40.0012    0.0158
511.94       126.539     1574.41      3    84462.4863    0       69.2    124.9517    0    0.867    0       7850.1987      40.0012    0.0158
512.3       126.5817     1577.06      3    84462.4863    0       69.2    124.9594    0    0.8672    0       7850.1459      40.0012    0.0158
512.66       126.6245     1579.7      3    84462.4863    0       69.2    124.9672    0    0.8673    0       7850.0931      40.0012    0.0158
513.02       126.6673     1582.34      3    84462.4863    0       69.2    124.9749    0    0.8674    0       7850.0403      40.0012    0.0158
513.38       126.7101     1584.99      3    84462.4863    0       69.2    124.9827    0    0.8675    0       7849.9879      40.0011    0.0158
513.74       126.7528     1587.63      3    84461.731    0       69.2    124.9903    0    0.8676    0       7849.9353      40.0011    0.0158
514.1       126.7956     1590.28      3    84461.6852    0       69.2    124.998    0    0.8677    0       7849.883      40.0009    0.0158
514.46       126.8384     1592.92      3    84460.8765    0       69.2    125.0056    0    0.8678    0       7849.8305      40.0009    0.0158
514.82       126.8812     1595.56      3    84460.3806    0       69.2    125.0132    0    0.8679    0       7849.7779      40.0008    0.0158
515.18       126.924     1598.21      3    84460.228    0       69.2    125.0208    0    0.8681    0       7849.7251      40.0008    0.0158
515.54       126.9669     1600.85      3    84460.228    0       69.2    125.0286    0    0.8682    0       7849.6722      40.0008    0.0158
515.9       127.0097     1603.49      3    84460.228    0       69.2    125.0363    0    0.8683    0       7849.6194      40.0008    0.0158
516.26       127.0525     1606.14      3    84460.228    0       69.2    125.044    0    0.8684    0       7849.5666      40.0008    0.0158
516.62       127.0953     1608.78      3    84460.228    0       69.2    125.0516    0    0.8685    0       7849.5138      40.0008    0.0158
516.98       127.1381     1611.43      3    84460.228    0       69.2    125.0593    0    0.8686    0       7849.461      40.0008    0.0158
517.34       127.181     1614.07      3    84460.228    0       69.2    125.067    0    0.8687    0       7849.4082      40.0008    0.0158
517.7       127.2238     1616.71      3    84460.228    0       69.2    125.0747    0    0.8688    0       7849.3554      40.0008    0.0158
518.06       127.2667     1619.36      3    84460.228    0       69.2    125.0823    0    0.8689    0       7849.3026      40.0008    0.0158
518.42       127.3095     1622      3    84460.228    0       69.2    125.09    0    0.8691    0       7849.2498      40.0008    0.0158
518.78       127.3524     1624.64      3    84460.228    0       69.2    125.0976    0    0.8692    0       7849.197      40.0008    0.0158
519.14       127.3952     1627.29      3    84460.228    0       69.2    125.1053    0    0.8693    0       7849.1442      40.0008    0.0158
519.5       127.4381     1629.93      3    84460.228    0       69.2    125.1129    0    0.8694    0       7849.0914      40.0008    0.0158
519.86       127.481     1632.57      3    84460.228    0       69.2    125.1205    0    0.8695    0       7849.0386      40.0008    0.0158
520.22       127.5239     1635.22      3    84460.228    0       69.2    125.1282    0    0.8696    0       7848.9858      40.0008    0.0158
520.58       127.5667     1637.86      3    84460.228    0       69.2    125.1358    0    0.8697    0       7848.933      40.0008    0.0158
520.94       127.6096     1640.5      3    84460.228    0       69.2    125.1434    0    0.8698    0       7848.8802      40.0008    0.0158
521.3       127.6525     1643.15      3    84460.228    0       69.2    125.151    0    0.8699    0       7848.8274      40.0008    0.0158
521.66       127.6954     1645.79      3    84460.228    0       69.2    125.1586    0    0.87    0       7848.7746      40.0008    0.0158
522.02       127.7383     1648.43      3    84460.228    0       69.2    125.1662    0    0.8702    0       7848.7218      40.0008    0.0158
522.38       127.7812     1651.07      3    84460.228    0       69.2    125.1738    0    0.8703    0       7848.669      40.0008    0.0158
522.74       127.8241     1653.72      3    84460.228    0       69.2    125.1813    0    0.8704    0       7848.6162      40.0008    0.0158
523.1       127.867     1656.36      3    84460.228    0       69.2    125.1889    0    0.8705    0       7848.5635      40.0008    0.0158
523.46       127.91     1659      3    84460.228    0       69.2    125.1965    0    0.8706    0       7848.5107      40.0008    0.0158
523.82       127.9529     1661.65      3    84460.228    0       69.2    125.204    0    0.8707    0       7848.4579      40.0008    0.0158
524.18       127.9958     1664.29      3    84460.228    0       69.2    125.2116    0    0.8708    0       7848.4051      40.0008    0.0158
524.54       128.0387     1666.93      3    84460.228    0       69.2    125.2191    0    0.8709    0       7848.3523      40.0008    0.0158
524.9       128.0817     1669.57      3    84460.228    0       69.2    125.2267    0    0.871    0       7848.2995      40.0008    0.0158
525.26       128.1246     1672.22      3    84460.228    0       69.2    125.2342    0    0.8711    0       7848.2468      40.0008    0.0158
525.62       128.1676     1674.86      3    84460.228    0       69.2    125.2417    0    0.8712    0       7848.194      40.0008    0.0158
525.98       128.2105     1677.5      3    84460.228    0       69.2    125.2492    0    0.8713    0       7848.1412      40.0008    0.0158
526.34       128.2535     1680.15      3    84460.228    0       69.2    125.2568    0    0.8714    0       7848.0885      40.0008    0.0158
526.7       128.2964     1682.79      3    84460.228    0       69.2    125.2643    0    0.8716    0       7848.0357      40.0008    0.0158
527.06       128.3394     1685.43      3    84460.228    0       69.2    125.2718    0    0.8717    0       7847.9829      40.0008    0.0158
527.42       128.3824     1688.07      3    84460.228    0       69.2    125.2793    0    0.8718    0       7847.9301      40.0008    0.0158
527.78       128.4254     1690.72      3    84460.228    0       69.2    125.2867    0    0.8719    0       7847.8774      40.0008    0.0158
528.14       128.4683     1693.36      3    84460.228    0       69.2    125.2942    0    0.872    0       7847.8246      40.0008    0.0158
528.5       128.5113     1696      3    84460.228    0       69.2    125.3017    0    0.8721    0       7847.7719      40.0008    0.0158
528.86       128.5543     1698.64      3    84460.228    0       69.2    125.3092    0    0.8722    0       7847.7191      40.0008    0.0158
529.22       128.5973     1701.29      3    84460.228    0       69.2    125.3166    0    0.8723    0       7847.6663      40.0008    0.0158
