Time,Lat,Lng,Altitude,Dwnrg Dst,Stage,Mass,TWR,Throt,AZ(cmd),HAOA,Pitch,VAOA,Surfvel,Orbvel,Vspeed,Incl,Ecctr,
47.9599999748752,28.6104454122878,-80.5775861099532,7.61687770268507,2.60524171901461,1,864873.496973887,1.77715291829401,75,88.4367013540289,-0.725244117478631,62.3069831930176,-2.96840497071437,344.474920049044,645.725984688105,304.460350873547,28.6134194353526,0.994814778903721,
48.5199999745819,28.6104668767452,-80.5766560113303,7.78793633565214,2.69589674956314,1,864873.496973887,1.77624285211707,75,88.4791351659374,-0.703223178263105,62.0937560592745,-3.02353496113283,347.726544762403,649.14292658807,306.737052626493,28.6133601810173,0.994766198145223,
49.1399999742571,28.6104904286411,-80.5756085692078,7.97879138698522,2.79799648009092,1,864873.496973887,1.774750838197,75,88.5171472794674,-0.68345095655302,61.8842134836323,-3.0497284176165,351.286922632261,652.909608246292,309.200662475374,28.613305048051,0.994711943849738,
49.7599999739323,28.6105137623209,-80.5745423559253,8.17117129181139,2.90193332410242,1,864873.496973887,1.77151723054711,75,88.555789412114,-0.680444736297424,61.6504038283935,-3.1118487839707,354.876196902914,656.726394146796,311.658657288865,28.6132442823936,0.994656318786119,
50.359999973618,28.6105360980934,-80.5734924300548,8.35881973346509,3.00428870058151,1,864873.496973887,1.76921223682336,75,88.5941654070854,-0.672859144190066,61.4205495081414,-3.21088727604356,358.420787760609,660.460886850682,314.108068576137,28.6131769661477,0.994602075576392,
50.9599999733036,28.6105581854583,-80.5724246711927,8.5479447087897,3.10838836454802,1,864873.496973887,1.76474703802888,75,88.63391002463,-0.650474295325073,61.1998367836983,-3.27223085880651,361.999302993756,664.212226776013,316.589960409133,28.6131177692797,0.994547547509922,
51.5599999729893,28.6105800779106,-80.5713389463314,8.73855742294528,3.21424553078373,1,864873.496973887,1.76477732540037,75,88.6705457247223,-0.628821108092474,60.9856635321406,-3.30944580607484,365.604389628169,668.004431464183,319.070753380169,28.6130778704102,0.99449187946283,
52.159999972675,28.6106018035546,-80.5702350233711,8.93066253475938,3.32188282854109,1,864873.496973887,1.77001590123072,75,88.7018471076469,-0.627435968286567,60.7691594463787,-3.37438339332223,369.229639425015,671.822641700736,321.553254131679,28.6130346547659,0.994435404469671,
52.6999999723921,28.6106211679662,-80.5692258548142,9.10483987581078,3.42028552126638,1,864873.496973887,1.77574081127219,75,88.7336246571297,-0.630665007113824,60.5534316778811,-3.43296694579342,372.528752551119,675.276705564214,323.825178940773,28.6129779106964,0.9943843540692,
53.2599999720987,28.6106410126669,-80.5681635571796,9.28676872125361,3.52387254215006,1,864873.496973887,1.78437899451233,75,88.7673817120188,-0.615281096432292,60.3590697771061,-3.4668912692324,376.001375223256,678.9174440833,326.205342946927,28.6129178822921,0.994330158353755,
53.8199999718054,28.6106606505328,-80.5670849113977,9.47004782804102,3.62905764440814,1,864873.496973887,1.79238928545456,75,88.8009232718694,-0.592086057807846,60.1626552415855,-3.50885097766899,379.561040425762,682.62959594187,328.657074301977,28.6128766788663,0.994274912687572,
54.379999971512,28.6106801294777,-80.5659896586527,9.65471115187835,3.73586631244214,1,864873.496973887,1.80084701968879,75,88.8291510416694,-0.580565001833312,59.9703422874968,-3.5413782600107,383.202173741151,686.427077255795,331.157720048421,28.6128429023101,0.994218062268981,
54.9399999712186,28.6106994486873,-80.5648773778503,9.84080534461141,3.84433945645118,1,864873.496973887,1.81467102981267,75,88.8554245461217,-0.578775103284358,59.7758370107223,-3.58594624744724,386.967890362782,690.326065541137,333.764956439247,28.6128023119438,0.994159847986931,
55.4999999709253,28.6107185886087,-80.5637477884687,10.0283717059689,3.95450417705113,1,864873.496973887,1.82703885569357,75,88.8832321675469,-0.566879872766963,59.5863349106465,-3.60936332709787,390.817086820189,694.305929147301,336.428984152761,28.6127611835775,0.994100179256282,
56.0599999706319,28.6107375668172,-80.5626005405306,10.2174382415116,4.0663946315213,1,864873.496973887,1.83890826806962,75,88.9106437785667,-0.553504129632678,59.3967443467528,-3.64830999699918,394.716903431263,698.344792434655,339.114711923528,28.6127286101624,0.994039146559873,
56.6199999703385,28.6107563825038,-80.561435440056,10.408014480182,4.18002965363136,1,864873.496973887,1.85012340812929,75,88.9356530479627,-0.549164462010779,59.2058310129444,-3.69905235426294,398.639417332332,702.39940765647,341.817553292782,28.6126909231702,0.993977654030388,
57.1799999700452,28.6107750160514,-80.5602523780767,10.6001116276858,4.29541967272273,1,864873.496973887,1.86064345846956,75,88.9617175622629,-0.540742346715163,59.019255060615,-3.72332996465755,402.630892559946,706.519642632304,344.567262403569,28.6126506792425,0.993914901882546,
57.7399999697518,28.6107934648343,-80.5590509622306,10.7937686806805,4.4126028608663,1,864873.496973887,1.87355036611251,75,88.9879806395335,-0.524144154590801,58.8336521498532,-3.73699321385136,406.745445569733,710.757722352017,347.404595713332,28.6126146923396,0.993850143435425,
58.2999999694584,28.6108117584376,-80.5578307043659,10.989037803717,4.53162695079907,1,864873.496973887,1.88286195657944,75,89.0126909856995,-0.511357740915305,58.6479633575355,-3.74429403841817,410.983096181582,715.112800847737,350.330349148495,28.6125860973526,0.993783382931,
58.8599999691651,28.6108298980018,-80.5565911581235,11.1859628649326,4.65253541508478,1,864873.496973887,1.89772762884034,75,89.0355794878944,-0.504812263561066,58.4625270297868,-3.73802563506576,415.320118406337,719.564413621664,353.324059511673,28.6125533172687,0.993714835374646,
59.4199999688717,28.6108478772495,-80.5553318964043,11.3845746692084,4.77536981221896,1,864873.496973887,1.91216419364077,75,89.0591889478337,-0.492277099157109,58.2773658638054,-3.73784606494202,419.733047641782,724.105424805686,356.350769774782,28.6125235986781,0.993644244560086,
59.9799999685783,28.6108657185499,-80.5540525440748,11.5848978479374,4.9001668281464,1,864873.496973887,1.9279554762788,75,89.0817325904654,-0.486756704886394,58.0888309296388,-3.72882068616827,424.22046555797,728.707036819789,359.439287424899,28.6124997654237,0.993572584724461,
60.539999968285,28.6108834143092,-80.5527528435057,11.7869480529241,5.0269515082269,1,864873.496973887,1.9404002031929,75,89.1026404747147,-0.48520731720688,57.9050245083933,-3.68280085702055,428.768877345554,733.38988011922,362.541955829007,28.6124686608614,0.993498808852204,
61.1599999679602,28.6109027910388,-80.5512894728873,12.0126945149796,5.16970488364629,1,864873.496973887,1.95842655414512,100,89.1251460413338,-0.477179389456334,57.7162226236864,-3.66213025750697,433.952129528637,738.731742263504,366.062459230086,28.6124280676708,0.993413952678868,
61.7599999676459,28.6109213196002,-80.549848112201,12.2333893234739,5.31031384933431,1,864873.496973887,1.98313458060176,100,89.1517107006048,-0.453836206031501,57.5041389016888,-3.51050617625329,439.537265089673,744.277705674768,370.089298258841,28.6123956043505,0.993329736137113,
62.3599999673315,28.6109396776571,-80.5483809482152,12.4565405391781,5.45344282943427,1,864873.496973887,2.01451659293646,100,89.1747785871246,-0.430298403069444,57.3397508210765,-3.09532453345036,445.389533558662,750.143487850081,374.239835398226,28.6123715957549,0.993238863810395,
62.9599999670172,28.6109579238803,-80.5468862090821,12.6821700555654,5.59926490863068,1,864873.496973887,2.0439933467496,100,89.1959458664893,-0.412468691758689,57.1528334371203,-2.78167491489871,451.361029526946,756.238162759742,378.337454752997,28.6123576006546,0.993141259414071,
63.5599999667029,28.6109761013025,-80.5453625897498,12.9102864373205,5.7479075788406,1,864873.496973887,2.0752085676681,100,89.214347701674,-0.409777546170084,56.937251867851,-2.59884280865565,457.480982474255,762.494981649377,382.513775217176,28.6123460298152,0.993040012375722,
64.1599999663886,28.6109941635107,-80.5438091964833,13.1409292505439,5.89945774028654,1,864873.496973887,2.111610114895,100,89.2321137843108,-0.425086921229451,56.7187860913246,-2.45424933934695,463.744259011589,768.91873442886,386.751832972188,28.6123189059777,0.9929347284509,
64.7599999660742,28.6110120167766,-80.5422251229499,13.3741329918113,6.05400329734898,1,864873.496973887,2.14468168737724,100,89.2542059554471,-0.425738702977795,56.4941190467256,-2.34786959350905,470.118566185252,775.470443063168,391.035472991434,28.6122816026932,0.992826094100713,
65.3199999657809,28.6110284678708,-80.5407183570385,13.5941208628388,6.20100841726426,1,864873.496973887,2.1681850932205,100,89.2788029868825,-0.409589513542353,56.2665875664686,-2.25494088545503,476.161733242804,781.691527738904,395.072655703201,28.6122495882503,0.992721831627637,
65.8799999654875,28.6110447489115,-80.5391836959507,13.8163762608552,6.35073705886903,1,864873.496973887,2.18192346867509,100,89.300389879224,-0.385105030085615,56.0526108535599,-2.16439231643623,482.291819772832,788.021784896995,399.130504827443,28.6122281625017,0.992614362518674,
66.4399999651941,28.6110609107069,-80.5376205715967,14.0409100145753,6.50324493246726,1,864873.496973887,2.19961289224058,100,89.3187178426593,-0.372818743799537,55.8341057740765,-2.08674365035953,488.505096860896,794.442914325375,403.224243545117,28.6122125090873,0.992504290747452,
66.9999999649008,28.6110769472599,-80.5360284297227,14.2677442682693,6.65858609902417,1,864873.496973887,2.21574304939415,100,89.335312048107,-0.377096826716305,55.6157155504132,-2.00082483540842,494.822273515019,800.986681979901,407.352855342207,28.6121909824759,0.992390747049527,
67.5599999646074,28.6110928194726,-80.5344065498685,14.4969094829895,6.81683067013425,1,864873.496973887,2.23251891084895,100,89.3536027598651,-0.371952323577446,55.3934002812462,-1.93394481005652,501.272141524541,807.670649050499,411.550303775832,28.6121653013786,0.992273663345832,
68.119999964314,28.6111085374368,-80.5327542497709,14.7284441350652,6.9780452869186,1,864873.496973887,2.2475083938146,100,89.3725996291661,-0.353168455556896,55.1700473898995,-1.87983461940785,507.854881090736,814.496909633438,415.813014523499,28.6121465720345,0.992152875225974,
68.6799999640207,28.6111241359162,-80.531070881053,14.9623812838979,7.14229340172103,1,864873.496973887,2.26223602816315,100,89.3893094945809,-0.337615512074502,54.9449585996973,-1.84395919339753,514.548842379298,821.437594470991,420.133765627242,28.6121329643731,0.992028951298373,
69.2399999637273,28.6111396312198,-80.5293558951834,15.1987525500366,7.30962863343557,1,864873.496973887,2.28040329656869,100,89.4044087970595,-0.335303148875239,54.720684173395,-1.79910531564665,521.339350247572,828.478971399267,424.500550378291,28.6121199936541,0.991902039787831,
69.7999999634339,28.6111550169037,-80.5276087592518,15.4375785715738,7.48010296903875,1,864873.496973887,2.29824116969007,100,89.4191907676413,-0.33134113371169,54.4970733642505,-1.74781320812262,528.235219233009,835.636906967344,428.908579432988,28.6121056717526,0.991771601800146,
70.3599999631406,28.6111702948863,-80.5258288721824,15.678884127317,7.65377508459887,1,864873.496973887,2.31375604444292,100,89.4340677423755,-0.326521051285637,54.2721202851111,-1.69389014118586,535.233873006214,842.902479163801,433.364415729935,28.6120925475867,0.991637906781879,
70.9199999628472,28.6111854634989,-80.5240156512847,15.9226932302006,7.83070184783525,1,864873.496973887,2.33082699180872,100,89.4484757442813,-0.319093706825852,54.0477566820329,-1.63357753483146,542.321729681773,850.273156617299,437.841275945391,28.6120804390377,0.991500592247448,
71.4799999625538,28.6112005294186,-80.5221684913611,16.1690224329904,8.01094235955028,1,864873.496973887,2.34485426529582,100,89.4623392088376,-0.314833265540192,53.8210503315449,-1.59277629437314,549.521951968313,857.762078524068,442.369108493318,28.6120691063449,0.991359657992581,
72.0399999622605,28.6112154701581,-80.520286834845,16.4178971703863,8.19455094936546,1,864873.496973887,2.36024888796984,100,89.4758099604264,-0.319353350459412,53.5946456810879,-1.55306116975439,556.815677434596,865.349728516532,446.935285582973,28.6120527022019,0.991215400305769,
72.5999999619671,28.6112302493691,-80.5183701107363,16.6693414492141,8.38158320665203,1,864873.496973887,2.37160810278952,100,89.490754943386,-0.314704377964168,53.3688540087092,-1.5137192667044,564.213924838327,873.049368423091,451.543037413432,28.612034698762,0.991067440588899,
73.1599999616737,28.6112448504022,-80.5164177880508,16.9233740724167,8.57209090916338,1,864873.496973887,2.3839659378128,100,89.5058356045415,-0.31093247851948,53.1429151978148,-1.46597174304262,571.711023207289,880.849339152276,456.197313156498,28.6120154872169,0.990916115766909,
